generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1773590535-XyjTwL0nuYNn67e8WFNG,2026-03-15 16:02:15.753,0.005034,,-0.000041,0,0,19401,83,23,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4264,1641,OpenClaw,OPenClaw
gen-1773590531-1jfCnDQxNnz0SKKvKid4,2026-03-15 16:02:11.005,0.004691,,-0.000191,0,0,18663,81,16,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4476,1560,OpenClaw,OPenClaw
gen-1773589145-SQuZ5FvH1Nw32CvLSOIP,2026-03-15 15:39:05.803,0.004703,,,,0,17602,202,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,false,true,,STOP,tool_calls,1843,1842,OpenClaw,OPenClaw
gen-1773589144-qku1xke00BbUvs44wOFk,2026-03-15 15:39:04.320,0.000814,,-0.003233,,0,15911,47,0,14373,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,false,true,,STOP,tool_calls,1245,1244,OpenClaw,OPenClaw
gen-1773589142-Klk0jHdLLrqoA8RjA0Qs,2026-03-15 15:39:02.888,0.004008,,,,0,15854,30,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,false,true,,STOP,tool_calls,1223,1200,OpenClaw,OPenClaw
gen-1773589141-u4XGBN7oyGnoUTxd5A7q,2026-03-15 15:39:01.648,0.003902,,,,0,15503,18,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,false,true,,STOP,tool_calls,989,989,OpenClaw,OPenClaw
gen-1773589140-R5hkpHf0TwDGRHu3V4tH,2026-03-15 15:39:00.341,0.000666,,-0.003233,,0,15462,23,0,14370,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,false,true,,STOP,tool_calls,1038,1038,OpenClaw,OPenClaw
gen-1773589128-uB4oFayfrzSpujng40s7,2026-03-15 15:38:48.832,0.0039,,,,0,15414,31,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,false,true,,STOP,tool_calls,1116,1116,OpenClaw,OPenClaw
gen-1773589117-EASsjMjD5Zzcj2SKsYdW,2026-03-15 15:38:37.433,0.003882,,,,0,15325,34,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,false,true,,STOP,tool_calls,1136,1135,OpenClaw,OPenClaw
gen-1773589116-TJjIMMZGDz11lPgrAJst,2026-03-15 15:38:36.045,0.003848,,,,0,15284,18,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,false,true,,STOP,tool_calls,1186,1186,OpenClaw,OPenClaw
gen-1773589115-2AhKqXtljAoGpArd5unV,2026-03-15 15:38:35.026,0.003459,,,,0,13634,34,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,false,true,,STOP,tool_calls,573,573,OpenClaw,OPenClaw
gen-1773563992-hTGBkUe0HypjjfFBdUE8,2026-03-15 08:39:52.704,0.013344,,,0,0,378,814,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,stop,stop,18670,697,,snipsprout
gen-1773527133-D9lhcDBhbgEghaZTIGLP,2026-03-14 22:25:33.404,0.039144,,,0,0,353,2539,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,stop,stop,26138,713,,snipsprout
gen-1773527111-reA7cUbxgk51u7qMuB3w,2026-03-14 22:25:11.910,0.01578,,,0,0,395,973,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,stop,stop,21137,543,,snipsprout
gen-1773526518-2Q44fxfx0cuPKaBP1sOI,2026-03-14 22:15:18.596,0.015753,,,0,0,386,973,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,stop,stop,21695,629,,snipsprout
gen-1773526494-m4uZIz9xBgeRr1ItBBQC,2026-03-14 22:14:54.196,0.01434,,,0,0,385,879,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,stop,stop,20182,469,,snipsprout
gen-1773526447-NQVzx4I16yxnx6e7awp9,2026-03-14 22:14:07.978,0.01032,,,0,0,385,611,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,stop,stop,12886,492,,snipsprout
gen-1773526424-fnw8JRGYCkYJbgjLfUqx,2026-03-14 22:13:44.607,0.014019,,,0,0,393,856,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,stop,stop,18131,825,,snipsprout
gen-1773526399-nI09X50du83FzTWM9iyc,2026-03-14 22:13:19.193,0.015048,,,0,0,391,925,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,stop,stop,21293,487,,snipsprout
gen-1773520896-jIrbJLNTg0E89ydq9A1t,2026-03-14 20:41:36.437,0.013323,,,0,0,391,810,0,0,anthropic/claude-4-sonnet-20250522,Google,standard,false,true,,stop,stop,17471,502,,snipsprout
gen-1773428302-D1LIRDZHYa5ZR86kRGaG,2026-03-13 18:58:22.351,0.021222,,,0,0,81386,164,75,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10236,4180,OpenClaw,OPenClaw
gen-1773428282-Aftdn2VrFrc8JEcXuKPw,2026-03-13 18:58:02.279,0.021045,,-0.000158,0,0,80897,449,356,1216,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,19136,4413,OpenClaw,OPenClaw
gen-1773428255-ZRpn3VaxJWziSSpq0U8g,2026-03-13 18:57:35.917,0.022021,,-0.000191,0,0,84511,632,290,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,25781,5016,OpenClaw,OPenClaw
gen-1773428248-AbxLCi2BvNRHIZv5HLJQ,2026-03-13 18:57:28.321,0.021905,,-0.000058,0,0,84333,99,23,448,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7468,3991,OpenClaw,OPenClaw
gen-1773428230-QV17XiaJLMlj9mTyy9IR,2026-03-13 18:57:10.212,0.021919,,-0.000016,0,0,83785,399,301,128,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,17014,4309,OpenClaw,OPenClaw
gen-1773428220-iN0CNyiGdzRB5yYXTmVj,2026-03-13 18:57:00.167,0.018148,,-0.000016,0,0,69679,127,30,128,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,9089,4528,OpenClaw,OPenClaw
gen-1773428209-HnEDzPLuEceaIfR6uvXa,2026-03-13 18:56:49.282,0.017955,,-0.000174,0,0,69503,156,42,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10079,4503,OpenClaw,OPenClaw
gen-1773428201-ueRAWZo5M6DNonVUaCfz,2026-03-13 18:56:41.885,0.009663,,-0.008386,0,0,69277,99,4,64512,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7280,3435,OpenClaw,OPenClaw
gen-1773428194-WC3RXrmfmeSrsYI5tTpq,2026-03-13 18:56:34.398,0.009111,,-0.008727,0,0,68434,121,28,67136,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7364,3255,OpenClaw,OPenClaw
gen-1773428181-ihFNmKKkpwpIoDhbB4xZ,2026-03-13 18:56:21.265,0.0177,,-0.000116,0,0,68152,257,147,896,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,13018,4455,OpenClaw,OPenClaw
gen-1773428172-RxfZDcbOgHlnXiK3275m,2026-03-13 18:56:12.215,0.017504,,-0.000191,0,0,67904,108,19,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8115,4528,OpenClaw,OPenClaw
gen-1773428159-yOme7mTJChgWQ287yCF1,2026-03-13 18:55:59.558,0.017451,,-0.000174,0,0,67488,209,120,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,11853,4196,OpenClaw,OPenClaw
gen-1773428145-jkWFJeHXfRZuX7a2fA3r,2026-03-13 18:55:44.937,0.017501,,-0.000066,0,0,67194,256,168,512,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,12551,4210,OpenClaw,OPenClaw
gen-1773428130-gTJPOtZgDPPP5k71OOOV,2026-03-13 18:55:30.598,0.017345,,-0.000066,0,0,66562,278,235,512,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,14007,4217,OpenClaw,OPenClaw
gen-1773428111-AXy2Nd8B8LkCyAXGm4qr,2026-03-13 18:55:11.661,0.017117,,-0.000191,0,0,65886,470,444,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,18584,3797,OpenClaw,OPenClaw
gen-1773428101-MfspgNrv2XCC01IOFEsO,2026-03-13 18:55:01.167,0.004821,,-0.000016,0,0,18518,63,62,128,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,4450,2181,OpenClaw,OPenClaw
gen-1773428100-Jbi92Ee6vsFgwOkZvJ3T,2026-03-13 18:55:00.365,0.017034,,-0.000116,0,0,65632,227,125,896,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10352,3405,OpenClaw,OPenClaw
gen-1773428084-yu17WZfLZs5fZclwRu0E,2026-03-13 18:54:44.725,0.016366,,-0.00069,0,0,65091,351,221,5312,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,15333,3841,OpenClaw,OPenClaw
gen-1773428079-k8xzrBx5OOsoqC5QplLa,2026-03-13 18:54:39.035,0.016768,,-0.000116,0,0,64846,65,8,896,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5600,3169,OpenClaw,OPenClaw
gen-1773428071-Uzia831lc1qsUIl1qELQ,2026-03-13 18:54:31.748,0.01662,,-0.000191,0,0,64531,90,32,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7131,3679,OpenClaw,OPenClaw
gen-1773428065-8ouLdVMm7V7tKi7b0c0h,2026-03-13 18:54:25.177,0.016409,,-0.000116,0,0,63439,85,13,896,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6466,3460,OpenClaw,OPenClaw
gen-1773428058-C5tVcsnaPR7uwft11HVt,2026-03-13 18:54:18.142,0.015553,,-0.00069,0,0,62341,94,32,5312,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6930,3580,OpenClaw,OPenClaw
gen-1773428052-se5WO4Z2Lz8uuTg4Lqpw,2026-03-13 18:54:12.649,0.015975,,-0.000116,0,0,61807,59,5,896,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5396,3150,OpenClaw,OPenClaw
gen-1773428044-XdaOhqVdlJWGDN50ExOp,2026-03-13 18:54:04.597,0.015589,,-0.000174,0,0,60441,131,75,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7944,3827,OpenClaw,OPenClaw
gen-1773428037-tpX9kcPYg23QE6w59mAe,2026-03-13 18:53:57.735,0.01548,,-0.000191,0,0,60163,78,74,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,6105,3193,OpenClaw,OPenClaw
gen-1773428028-If5sV8vLNQumIzvWpDSB,2026-03-13 18:53:48.534,0.015461,,-0.000174,0,0,59977,112,18,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8866,3588,OpenClaw,OPenClaw
gen-1773428004-56sZRY75Xp68bwBeQip8,2026-03-13 18:53:24.476,0.015486,,-0.000174,0,0,59281,653,55,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,23916,3331,OpenClaw,OPenClaw
gen-1773427996-RFWlyVrs7ffOUNeTJiTw,2026-03-13 18:53:16.285,0.015104,,-0.000174,0,0,58569,136,74,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7936,3269,OpenClaw,OPenClaw
gen-1773427802-vbk4IvRypUUwrNZKW7Pg,2026-03-13 18:50:02.428,0.01543,,-0.000174,0,0,58618,959,628,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,33276,3371,OpenClaw,OPenClaw
gen-1773427774-nXxD91FH77dM6RAAOjtm,2026-03-13 18:49:34.142,0.015227,,-0.000058,0,0,57643,786,759,448,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,27942,3660,OpenClaw,OPenClaw
gen-1773427768-Rlvx3viK5TuT7FMt9lSb,2026-03-13 18:49:28.317,0.01442,,-0.000174,0,0,56022,77,25,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5739,3055,OpenClaw,OPenClaw
gen-1773427761-3oUFCzoj0ZMy7XrBRabo,2026-03-13 18:49:21.194,0.014517,,-0.000041,0,0,55872,84,29,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7031,3482,OpenClaw,OPenClaw
gen-1773427751-oGerROwLxZDP132hXQqY,2026-03-13 18:49:11.352,0.014358,,-0.000174,0,0,55698,135,64,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7456,2980,OpenClaw,OPenClaw
gen-1773427740-GOERZqWTbaOaKVwBN7W2,2026-03-13 18:49:00.643,0.0062,,,0,0,60673,334,0,0,google/gemini-2.5-flash-lite,Google AI Studio,standard,false,true,,STOP,stop,2527,984,OpenClaw,OPenClaw
gen-1773427725-gozIuoroFWHY8fUCgT7Z,2026-03-13 18:48:45.479,0.006558,,,0,0,58969,1654,0,0,google/gemini-2.5-flash-lite,Google AI Studio,standard,false,true,,STOP,tool_calls,7460,929,OpenClaw,OPenClaw
gen-1773427718-FvmEI80ErMNyGjxMy0pI,2026-03-13 18:48:38.194,0.013219,,-0.000058,0,0,50956,78,21,448,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6048,3107,OpenClaw,OPenClaw
gen-1773427653-3vDqYvp5IfVdJdYzkhvS,2026-03-13 18:47:32.967,0.001252,,,0,0,1604,2053,1651,0,deepseek/deepseek-v3.2-20251201,Novita,standard,false,true,,stop,stop,64978,1737,,OPenClaw
gen-1773427562-CXXM45MvJ4sxQxYMSMUA,2026-03-13 18:46:02.847,0.002254,,,0,0,3880,3026,345,0,deepseek/deepseek-v3.2-20251201,Novita,standard,false,true,,stop,stop,89838,2065,,OPenClaw
gen-1773427468-BNuqvzaEAjtC9NKjHbcT,2026-03-13 18:44:28.792,0.002708,,-0.000414,0,0,4517,4533,3292,3072,deepseek/deepseek-v3.2-20251201,SiliconFlow,standard,false,true,,stop,stop,93757,2358,,OPenClaw
gen-1773427383-3EIW7P9Ptqv6hvWkWUYZ,2026-03-13 18:43:03.864,0.003229,,,0,0,10093,1285,258,0,deepseek/deepseek-v3.2-20251201,Novita,standard,false,true,,stop,stop,39396,904,,OPenClaw
gen-1773427281-q1yMfhbfyX5YDjaevu05,2026-03-13 18:41:19.786,0.002747,,,0,0,5440,3210,2522,0,deepseek/deepseek-v3.2-20251201,Novita,standard,false,true,,stop,stop,102248,1780,,OPenClaw
gen-1773427219-oXvj0Ht9KnKHlf3NEMoB,2026-03-13 18:40:18.902,0.002144,,,0,0,4147,2440,314,0,deepseek/deepseek-v3.2-20251201,SiliconFlow,standard,false,true,,stop,stop,60581,8667,,OPenClaw
gen-1773427153-lkcVgbEqooZ1yu2DjqIz,2026-03-13 18:39:13.658,0.004305,,,0,0,12869,2109,363,0,deepseek/deepseek-v3.2-20251201,Novita,standard,false,true,,stop,stop,65005,1588,,OPenClaw
gen-1773427125-ozbgE0GRxh3rZ8IeZ9jG,2026-03-13 18:38:45.184,0.004215,,,0,0,14426,838,160,0,deepseek/deepseek-v3.2-20251201,Novita,standard,false,true,,stop,stop,28278,1151,,OPenClaw
gen-1773427049-5ErHxgIESkLibBfqK1k8,2026-03-13 18:37:29.150,0.002187,,,0,0,3791,2920,2920,0,deepseek/deepseek-v3.2-20251201,Novita,standard,true,true,,,,74323,1475,,OPenClaw
gen-1773426977-aXKDXJCbmP0Ekbob8XVc,2026-03-13 18:36:17.359,0.002516,,,0,0,4543,3071,1783,0,deepseek/deepseek-v3.2-20251201,SiliconFlow,standard,false,true,,stop,stop,71491,1539,,OPenClaw
gen-1773426941-ESCOMAEGBwsd3W3WNBgB,2026-03-13 18:35:41.832,0.009179,,,0,0,10012,2782,1840,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,34925,2455,,OPenClaw
gen-1773426850-qlKCYxFRLIGvKK1uaMf5,2026-03-13 18:34:10.756,0.002623,,,0,0,5440,2901,2294,0,deepseek/deepseek-v3.2-20251201,Novita,standard,false,true,,stop,stop,90776,2141,,OPenClaw
gen-1773426682-RmlwVkYvy7gK1x60ZLRI,2026-03-13 18:31:22.663,0.00309,,,0,0,3779,5548,3563,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,167376,2273,,OPenClaw
gen-1773426590-Pk0OR7dJyUcXkdDvkJOf,2026-03-13 18:29:50.622,0.004208,,,0,0,13040,1677,292,0,deepseek/deepseek-v3.2-20251201,Ionstream,standard,false,true,,stop,stop,91867,2455,,OPenClaw
gen-1773426523-4dyaBgCN2AB9pfuuU7RH,2026-03-13 18:28:43.562,0.005067,,,0,0,14426,2792,1944,0,deepseek/deepseek-v3.2-20251201,SiliconFlow,standard,false,true,,stop,stop,66866,4422,,OPenClaw
gen-1773426470-7gTS3qDm1rq3GVSgLqrY,2026-03-13 18:27:50.642,0.000635,,-0.000008,0,0,1604,597,721,64,deepseek/deepseek-v3.2-20251201,DeepInfra,standard,true,true,,,,50413,894,,OPenClaw
gen-1773426409-HgsQ5OUq4ARhFUrKtfcE,2026-03-13 18:26:49.156,0.001724,,,0,0,3781,1951,220,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,61270,1369,,OPenClaw
gen-1773426340-351xMmBIORmw81TbBosF,2026-03-13 18:25:40.350,0.001973,,,0,0,4466,2137,407,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,68645,1911,,OPenClaw
gen-1773426300-agQEMzmj44yD4Rb3vGDm,2026-03-13 18:25:00.312,0.00309,,,0,0,9976,1306,330,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,39799,1891,,OPenClaw
gen-1773426184-NqhHtHPrURWmttonnsEi,2026-03-13 18:23:04.279,0.00797,,,0,0,5440,2931,2685,0,deepseek/deepseek-v3.2-20251201,Google,standard,false,true,,stop,stop,115673,1210,,OPenClaw
gen-1773426124-7Rbx8y93HTOqPvjD95BF,2026-03-13 18:22:04.072,0.004583,,,0,0,3599,1856,317,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,59690,1937,,OPenClaw
gen-1773426101-nzlXRQk92agQPVuFN9ik,2026-03-13 18:21:41.821,0.004935,,-0.004617,0,0,36561,125,69,35520,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,6809,2708,OpenClaw,OPenClaw
gen-1773426095-r4afc2XXNLMoOoqpswiA,2026-03-13 18:21:35.443,0.009325,,-0.000174,0,0,36376,112,15,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6204,2630,OpenClaw,OPenClaw
gen-1773426076-rKXq4WzyMZOi4fb1W0ed,2026-03-13 18:21:16.379,0.009477,,-0.000041,0,0,35803,554,447,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,18988,2260,OpenClaw,OPenClaw
gen-1773426067-1dgJngUTnyyxBcoanEJ4,2026-03-13 18:21:07.748,0.009115,,-0.000191,0,0,35551,168,49,1472,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7667,2360,OpenClaw,OPenClaw
gen-1773426058-ZxoH6cINlk7Hqg6oPwhb,2026-03-13 18:20:58.158,0.009215,,-0.000041,0,0,35312,199,91,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8636,2330,OpenClaw,OPenClaw
gen-1773426026-cYa2VRBHyOOj4FHHYFLn,2026-03-13 18:20:26.759,0.004816,,,0,0,12875,3384,2186,0,deepseek/deepseek-v3.2-20251201,Novita,standard,false,true,,stop,stop,97128,1323,,OPenClaw
gen-1773426017-zCpsNV1IutVM38SP1kC0,2026-03-13 18:20:17.983,0.006562,,-0.00277,0,0,33977,1312,1269,21312,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,39999,2061,OpenClaw,OPenClaw
gen-1773426011-DZ0PHnVl0x18Bog8Y9wD,2026-03-13 18:20:11.078,0.005653,,-0.000008,0,0,21632,98,51,64,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4987,1978,OpenClaw,OPenClaw
gen-1773426005-6P5Csic3M2geyNrQ2BOi,2026-03-13 18:20:05.888,0.00555,,-0.000066,0,0,21464,97,20,512,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,5113,1859,OpenClaw,OPenClaw
gen-1773426000-sYCME6NUSajzwa4CIXUF,2026-03-13 18:20:00.667,0.005412,,-0.000174,0,0,21347,97,45,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,4977,1734,OpenClaw,OPenClaw
gen-1773425921-01S98H9F2k7DUTYUVfhU,2026-03-13 18:18:40.896,0.012591,,,0,0,14426,2686,2438,0,deepseek/deepseek-v3.2-20251201,Google,standard,false,true,,stop,stop,105576,2526,,OPenClaw
gen-1773425748-3XlXaGJhmcLpvBcT45gh,2026-03-13 18:15:48.698,0.001765,,,0,0,5119,971,971,0,deepseek/deepseek-v3.2-20251201,Novita,standard,true,true,,,,27802,2105,,OPenClaw
gen-1773425700-jwpVKjqb8hKX3f2JqWlr,2026-03-13 18:15:00.269,0.00148,,,0,0,3419,1558,283,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,48103,1373,,OPenClaw
gen-1773425281-QjCHIXhBp7SFLjJY0Nfi,2026-03-13 18:08:01.526,0.017406,,,0,0,65934,695,574,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,true,true,,,,23380,3891,OpenClaw,OPenClaw
gen-1773425266-xFtfe2kgPPRrKiSyp7UX,2026-03-13 18:07:46.158,0.020009,,-0.000174,0,0,77164,320,160,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,15260,4221,OpenClaw,OPenClaw
gen-1773425252-BXvrhkxrzMOom5k3MlMn,2026-03-13 18:07:32.632,0.020023,,-0.000041,0,0,76771,276,83,320,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,13421,3729,OpenClaw,OPenClaw
gen-1773425250-QUujxFR94XvyF4pFIwbV,2026-03-13 18:07:30.380,0.005516,,,0,0,13811,3665,3158,0,deepseek/deepseek-v3.2-20251201,Parasail,standard,false,true,,stop,stop,449703,4258,,OPenClaw
gen-1773425241-waHqYZfnDMybe6Is8whO,2026-03-13 18:07:21.715,0.010394,,-0.010083,0,0,78420,235,13,77568,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10806,3215,OpenClaw,OPenClaw
gen-1773425231-rtlOp9YZgpIMT7mkjoUX,2026-03-13 18:07:11.455,0.020225,,-0.000174,0,0,78187,188,99,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10175,3754,OpenClaw,OPenClaw
gen-1773425215-a7Z1bjgnI3TyWLOvHuuT,2026-03-13 18:06:55.684,0.020189,,-0.000174,0,0,77815,349,126,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,15662,4786,OpenClaw,OPenClaw
gen-1773425204-CsWMJ0MUxQpdF9LzEVNT,2026-03-13 18:06:44.766,0.020067,,-0.000174,0,0,77584,185,123,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,10770,4455,OpenClaw,OPenClaw
gen-1773425191-AhA2E48HdT1Htknu6i2R,2026-03-13 18:06:31.432,0.019511,,-0.000091,0,0,74962,298,197,704,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,13173,3771,OpenClaw,OPenClaw
gen-1773425176-xwTeqJbu7YGzIbSNVWZd,2026-03-13 18:06:16.880,0.004658,,,0,0,14426,2390,1847,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,stop,stop,73278,2073,,OPenClaw
gen-1773425176-HUegwx1NWr59wJbyIsem,2026-03-13 18:06:16.125,0.018908,,-0.000016,0,0,72277,350,283,128,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,15219,3588,OpenClaw,OPenClaw
gen-1773425164-1lwazulQ8c17mEYr1MVW,2026-03-13 18:06:04.665,0.017907,,-0.000174,0,0,69292,174,118,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,11284,4728,OpenClaw,OPenClaw
gen-1773425123-4GzvdN715Cy62lu2AP68,2026-03-13 18:05:23.514,0.011511,,-0.006639,0,0,67988,1248,796,51072,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,41077,2845,OpenClaw,OPenClaw
gen-1773425115-5yazWD5rLMMRX7eIx0GG,2026-03-13 18:05:15.909,0.013173,,-0.000174,0,0,51131,143,79,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,7261,2714,OpenClaw,OPenClaw
gen-1773425105-Rwjoa7tAMp2qKADT2qtW,2026-03-13 18:05:05.827,0.00889,,-0.000091,0,0,34217,225,172,704,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,9761,2347,OpenClaw,OPenClaw
gen-1773425096-KsyljvtLaFz7WO13n6Cx,2026-03-13 18:04:56.832,0.007512,,-0.000174,0,0,29292,187,124,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,8564,2602,OpenClaw,OPenClaw
gen-1773425087-Gz5EfPIevraP8iJXu2MX,2026-03-13 18:04:47.286,0.006827,,-0.000174,0,0,26613,218,163,1344,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,9022,1935,OpenClaw,OPenClaw
gen-1773425080-gpEoRAq1BsYgRnowKl54,2026-03-13 18:04:40.448,0.006316,,,0,0,24142,104,48,0,deepseek/deepseek-v3.2-20251201,AtlasCloud,standard,false,true,,tool_calls,tool_calls,6561,3340,OpenClaw,OPenClaw
